Domain,I+,I-,I0,IPH+,IPH-,IPH0,V+,V-,V0,VPH+,VPH-,VPH0,VA,VB,VC,IA,IB,IC,Type
0.55325,0.804388949,0.804388949,0.804388949,-2.544727188,-2.544727188,-2.544727188,74.44614503,74.44614503,74.44614503,-1.597206413,-1.597206413,-1.597206413,1,1,1,0,0,0,0
0.5535,0.804388949,0.804388949,0.804388949,-2.544727188,-2.544727188,-2.544727188,74.44614503,74.44614503,74.44614503,-1.597206413,-1.597206413,-1.597206413,1,1,1,0,0,0,0
0.55375,0.804388949,0.804388949,0.804388949,-2.544727188,-2.544727188,-2.544727188,74.44614503,74.44614503,74.44614503,-1.597206413,-1.597206413,-1.597206413,1,1,1,0,0,0,0
0.554,0.804388949,0.804388949,0.804388949,-2.544727188,-2.544727188,-2.544727188,74.44614503,74.44614503,74.44614503,-1.597206413,-1.597206413,-1.597206413,1,1,1,0,0,0,0
0.55425,0.804389015,0.804389015,0.804389015,-2.544723629,-2.544723629,-2.544723629,74.44612011,74.44612011,74.44612011,-1.597206642,-1.597206642,-1.597206642,1,1,1,0,0,0,0
0.5545,0.804389015,0.804389015,0.804389015,-2.544723629,-2.544723629,-2.544723629,74.44612011,74.44612011,74.44612011,-1.597206642,-1.597206642,-1.597206642,1,1,1,0,0,0,0
0.55475,0.804389015,0.804389015,0.804389015,-2.544723629,-2.544723629,-2.544723629,74.44612011,74.44612011,74.44612011,-1.597206642,-1.597206642,-1.597206642,1,1,1,0,0,0,0
0.555,0.804389015,0.804389015,0.804389015,-2.544723629,-2.544723629,-2.544723629,74.44612011,74.44612011,74.44612011,-1.597206642,-1.597206642,-1.597206642,1,1,1,0,0,0,0
0.55525,0.804390261,0.804390261,0.804390261,-2.544720118,-2.544720118,-2.544720118,74.44617232,74.44617232,74.44617232,-1.597206494,-1.597206494,-1.597206494,1,1,1,0,0,0,0
0.5555,0.804390261,0.804390261,0.804390261,-2.544720118,-2.544720118,-2.544720118,74.44617232,74.44617232,74.44617232,-1.597206494,-1.597206494,-1.597206494,1,1,1,0,0,0,0
0.55575,0.804390261,0.804390261,0.804390261,-2.544720118,-2.544720118,-2.544720118,74.44617232,74.44617232,74.44617232,-1.597206494,-1.597206494,-1.597206494,1,1,1,0,0,0,0
0.556,0.804390261,0.804390261,0.804390261,-2.544720118,-2.544720118,-2.544720118,74.44617232,74.44617232,74.44617232,-1.597206494,-1.597206494,-1.597206494,1,1,1,0,0,0,0
0.55625,0.804390261,0.804390261,0.804390261,-2.544720118,-2.544720118,-2.544720118,74.44617232,74.44617232,74.44617232,-1.597206494,-1.597206494,-1.597206494,1,1,1,0,0,0,0
0.5565,0.804393133,0.804393133,0.804393133,-2.544716708,-2.544716708,-2.544716708,74.44631268,74.44631268,74.44631268,-1.597206847,-1.597206847,-1.597206847,1,1,1,0,0,0,0
0.55675,0.804393133,0.804393133,0.804393133,-2.544716708,-2.544716708,-2.544716708,74.44631268,74.44631268,74.44631268,-1.597206847,-1.597206847,-1.597206847,1,1,1,0,0,0,0
0.557,0.804393133,0.804393133,0.804393133,-2.544716708,-2.544716708,-2.544716708,74.44631268,74.44631268,74.44631268,-1.597206847,-1.597206847,-1.597206847,1,1,1,0,0,0,0
0.55725,0.804393133,0.804393133,0.804393133,-2.544716708,-2.544716708,-2.544716708,74.44631268,74.44631268,74.44631268,-1.597206847,-1.597206847,-1.597206847,1,1,1,0,0,0,0
0.5575,0.804395389,0.804395389,0.804395389,-2.544715621,-2.544715621,-2.544715621,74.4462846,74.4462846,74.4462846,-1.597206601,-1.597206601,-1.597206601,1,1,1,0,0,0,0
0.55775,0.804395389,0.804395389,0.804395389,-2.544715621,-2.544715621,-2.544715621,74.4462846,74.4462846,74.4462846,-1.597206601,-1.597206601,-1.597206601,1,1,1,0,0,0,0
0.558,0.804395389,0.804395389,0.804395389,-2.544715621,-2.544715621,-2.544715621,74.4462846,74.4462846,74.4462846,-1.597206601,-1.597206601,-1.597206601,1,1,1,0,0,0,0
0.55825,0.804395389,0.804395389,0.804395389,-2.544715621,-2.544715621,-2.544715621,74.4462846,74.4462846,74.4462846,-1.597206601,-1.597206601,-1.597206601,1,1,1,0,0,0,0
0.5585,0.80439874,0.80439874,0.80439874,-2.544715716,-2.544715716,-2.544715716,74.44630046,74.44630046,74.44630046,-1.597206912,-1.597206912,-1.597206912,1,1,1,0,0,0,0
0.55875,0.80439874,0.80439874,0.80439874,-2.544715716,-2.544715716,-2.544715716,74.44630046,74.44630046,74.44630046,-1.597206912,-1.597206912,-1.597206912,1,1,1,0,0,0,0
0.559,0.80439874,0.80439874,0.80439874,-2.544715716,-2.544715716,-2.544715716,74.44630046,74.44630046,74.44630046,-1.597206912,-1.597206912,-1.597206912,1,1,1,0,0,0,0
0.55925,0.80439874,0.80439874,0.80439874,-2.544715716,-2.544715716,-2.544715716,74.44630046,74.44630046,74.44630046,-1.597206912,-1.597206912,-1.597206912,1,1,1,0,0,0,0
0.5595,0.804402562,0.804402562,0.804402562,-2.544717813,-2.544717813,-2.544717813,74.4463061,74.4463061,74.4463061,-1.597207272,-1.597207272,-1.597207272,1,1,1,0,0,0,0
0.55975,0.804402562,0.804402562,0.804402562,-2.544717813,-2.544717813,-2.544717813,74.4463061,74.4463061,74.4463061,-1.597207272,-1.597207272,-1.597207272,1,1,1,0,0,0,0
0.56,0.804402562,0.804402562,0.804402562,-2.544717813,-2.544717813,-2.544717813,74.4463061,74.4463061,74.4463061,-1.597207272,-1.597207272,-1.597207272,1,1,1,0,0,0,0
0.56025,0.804402562,0.804402562,0.804402562,-2.544717813,-2.544717813,-2.544717813,74.4463061,74.4463061,74.4463061,-1.597207272,-1.597207272,-1.597207272,1,1,1,0,0,0,0
0.5605,0.804404237,0.804404237,0.804404237,-2.544719993,-2.544719993,-2.544719993,74.44630518,74.44630518,74.44630518,-1.597207338,-1.597207338,-1.597207338,1,1,1,0,0,0,0
0.56075,0.804404237,0.804404237,0.804404237,-2.544719993,-2.544719993,-2.544719993,74.44630518,74.44630518,74.44630518,-1.597207338,-1.597207338,-1.597207338,1,1,1,0,0,0,0
0.561,0.804404237,0.804404237,0.804404237,-2.544719993,-2.544719993,-2.544719993,74.44630518,74.44630518,74.44630518,-1.597207338,-1.597207338,-1.597207338,1,1,1,0,0,0,0
0.56125,0.804404237,0.804404237,0.804404237,-2.544719993,-2.544719993,-2.544719993,74.44630518,74.44630518,74.44630518,-1.597207338,-1.597207338,-1.597207338,1,1,1,0,0,0,0
0.5615,0.804405285,0.804405285,0.804405285,-2.544723356,-2.544723356,-2.544723356,74.44632145,74.44632145,74.44632145,-1.597207002,-1.597207002,-1.597207002,1,1,1,0,0,0,0
0.56175,0.804405285,0.804405285,0.804405285,-2.544723356,-2.544723356,-2.544723356,74.44632145,74.44632145,74.44632145,-1.597207002,-1.597207002,-1.597207002,1,1,1,0,0,0,0
0.562,0.804405285,0.804405285,0.804405285,-2.544723356,-2.544723356,-2.544723356,74.44632145,74.44632145,74.44632145,-1.597207002,-1.597207002,-1.597207002,1,1,1,0,0,0,0
0.56225,0.804405285,0.804405285,0.804405285,-2.544723356,-2.544723356,-2.544723356,74.44632145,74.44632145,74.44632145,-1.597207002,-1.597207002,-1.597207002,1,1,1,0,0,0,0
0.5625,0.804405285,0.804405285,0.804405285,-2.544723356,-2.544723356,-2.544723356,74.44632145,74.44632145,74.44632145,-1.597207002,-1.597207002,-1.597207002,1,1,1,0,0,0,0
0.56275,0.804405225,0.804405225,0.804405225,-2.544726638,-2.544726638,-2.544726638,74.4464196,74.4464196,74.4464196,-1.5972061,-1.5972061,-1.5972061,1,1,1,0,0,0,0
0.563,0.804405225,0.804405225,0.804405225,-2.544726638,-2.544726638,-2.544726638,74.4464196,74.4464196,74.4464196,-1.5972061,-1.5972061,-1.5972061,1,1,1,0,0,0,0
0.56325,0.804405225,0.804405225,0.804405225,-2.544726638,-2.544726638,-2.544726638,74.4464196,74.4464196,74.4464196,-1.5972061,-1.5972061,-1.5972061,1,1,1,0,0,0,0
0.5635,0.804405225,0.804405225,0.804405225,-2.544726638,-2.544726638,-2.544726638,74.4464196,74.4464196,74.4464196,-1.5972061,-1.5972061,-1.5972061,1,1,1,0,0,0,0
0.56375,0.80440408,0.80440408,0.80440408,-2.544729864,-2.544729864,-2.544729864,74.44638034,74.44638034,74.44638034,-1.597206211,-1.597206211,-1.597206211,1,1,1,0,0,0,0
0.564,0.80440408,0.80440408,0.80440408,-2.544729864,-2.544729864,-2.544729864,74.44638034,74.44638034,74.44638034,-1.597206211,-1.597206211,-1.597206211,1,1,1,0,0,0,0
0.56425,0.80440408,0.80440408,0.80440408,-2.544729864,-2.544729864,-2.544729864,74.44638034,74.44638034,74.44638034,-1.597206211,-1.597206211,-1.597206211,1,1,1,0,0,0,0
0.5645,0.80440408,0.80440408,0.80440408,-2.544729864,-2.544729864,-2.544729864,74.44638034,74.44638034,74.44638034,-1.597206211,-1.597206211,-1.597206211,1,1,1,0,0,0,0
0.56475,0.804402452,0.804402452,0.804402452,-2.544731796,-2.544731796,-2.544731796,74.44642861,74.44642861,74.44642861,-1.597206332,-1.597206332,-1.597206332,1,1,1,0,0,0,0
0.565,0.804402452,0.804402452,0.804402452,-2.544731796,-2.544731796,-2.544731796,74.44642861,74.44642861,74.44642861,-1.597206332,-1.597206332,-1.597206332,1,1,1,0,0,0,0
0.56525,0.804402452,0.804402452,0.804402452,-2.544731796,-2.544731796,-2.544731796,74.44642861,74.44642861,74.44642861,-1.597206332,-1.597206332,-1.597206332,1,1,1,0,0,0,0
0.5655,0.804402452,0.804402452,0.804402452,-2.544731796,-2.544731796,-2.544731796,74.44642861,74.44642861,74.44642861,-1.597206332,-1.597206332,-1.597206332,1,1,1,0,0,0,0
0.56575,0.804401337,0.804401337,0.804401337,-2.544732334,-2.544732334,-2.544732334,74.44652763,74.44652763,74.44652763,-1.597207199,-1.597207199,-1.597207199,1,1,1,0,0,0,0
0.566,0.804401337,0.804401337,0.804401337,-2.544732334,-2.544732334,-2.544732334,74.44652763,74.44652763,74.44652763,-1.597207199,-1.597207199,-1.597207199,1,1,1,0,0,0,0
0.56625,0.804401337,0.804401337,0.804401337,-2.544732334,-2.544732334,-2.544732334,74.44652763,74.44652763,74.44652763,-1.597207199,-1.597207199,-1.597207199,1,1,1,0,0,0,0
0.5665,0.804401337,0.804401337,0.804401337,-2.544732334,-2.544732334,-2.544732334,74.44652763,74.44652763,74.44652763,-1.597207199,-1.597207199,-1.597207199,1,1,1,0,0,0,0
0.56675,0.804398278,0.804398278,0.804398278,-2.544732247,-2.544732247,-2.544732247,74.44651416,74.44651416,74.44651416,-1.597206935,-1.597206935,-1.597206935,1,1,1,0,0,0,0
0.567,0.804398278,0.804398278,0.804398278,-2.544732247,-2.544732247,-2.544732247,74.44651416,74.44651416,74.44651416,-1.597206935,-1.597206935,-1.597206935,1,1,1,0,0,0,0
0.56725,0.804398278,0.804398278,0.804398278,-2.544732247,-2.544732247,-2.544732247,74.44651416,74.44651416,74.44651416,-1.597206935,-1.597206935,-1.597206935,1,1,1,0,0,0,0
0.5675,0.804398278,0.804398278,0.804398278,-2.544732247,-2.544732247,-2.544732247,74.44651416,74.44651416,74.44651416,-1.597206935,-1.597206935,-1.597206935,1,1,1,0,0,0,0
0.56775,0.804396367,0.804396367,0.804396367,-2.544731199,-2.544731199,-2.544731199,74.44651659,74.44651659,74.44651659,-1.59720709,-1.59720709,-1.59720709,1,1,1,0,0,0,0
0.568,0.804396367,0.804396367,0.804396367,-2.544731199,-2.544731199,-2.544731199,74.44651659,74.44651659,74.44651659,-1.59720709,-1.59720709,-1.59720709,1,1,1,0,0,0,0
0.56825,0.804396367,0.804396367,0.804396367,-2.544731199,-2.544731199,-2.544731199,74.44651659,74.44651659,74.44651659,-1.59720709,-1.59720709,-1.59720709,1,1,1,0,0,0,0
0.5685,0.804396367,0.804396367,0.804396367,-2.544731199,-2.544731199,-2.544731199,74.44651659,74.44651659,74.44651659,-1.59720709,-1.59720709,-1.59720709,1,1,1,0,0,0,0
0.56875,0.804396367,0.804396367,0.804396367,-2.544731199,-2.544731199,-2.544731199,74.44651659,74.44651659,74.44651659,-1.59720709,-1.59720709,-1.59720709,1,1,1,0,0,0,0
0.569,0.804395337,0.804395337,0.804395337,-2.544729858,-2.544729858,-2.544729858,74.44652075,74.44652075,74.44652075,-1.597206792,-1.597206792,-1.597206792,1,1,1,0,0,0,0
0.56925,0.804395337,0.804395337,0.804395337,-2.544729858,-2.544729858,-2.544729858,74.44652075,74.44652075,74.44652075,-1.597206792,-1.597206792,-1.597206792,1,1,1,0,0,0,0
0.5695,0.804395337,0.804395337,0.804395337,-2.544729858,-2.544729858,-2.544729858,74.44652075,74.44652075,74.44652075,-1.597206792,-1.597206792,-1.597206792,1,1,1,0,0,0,0
0.56975,0.804395337,0.804395337,0.804395337,-2.544729858,-2.544729858,-2.544729858,74.44652075,74.44652075,74.44652075,-1.597206792,-1.597206792,-1.597206792,1,1,1,0,0,0,0
0.57,0.804394374,0.804394374,0.804394374,-2.544726767,-2.544726767,-2.544726767,74.44650488,74.44650488,74.44650488,-1.597207119,-1.597207119,-1.597207119,1,1,1,0,0,0,0
0.57025,0.804394374,0.804394374,0.804394374,-2.544726767,-2.544726767,-2.544726767,74.44650488,74.44650488,74.44650488,-1.597207119,-1.597207119,-1.597207119,1,1,1,0,0,0,0
0.5705,0.804394374,0.804394374,0.804394374,-2.544726767,-2.544726767,-2.544726767,74.44650488,74.44650488,74.44650488,-1.597207119,-1.597207119,-1.597207119,1,1,1,0,0,0,0
0.57075,0.804394374,0.804394374,0.804394374,-2.544726767,-2.544726767,-2.544726767,74.44650488,74.44650488,74.44650488,-1.597207119,-1.597207119,-1.597207119,1,1,1,0,0,0,0
0.571,0.80439443,0.80439443,0.80439443,-2.544723715,-2.544723715,-2.544723715,74.44653137,74.44653137,74.44653137,-1.597206875,-1.597206875,-1.597206875,1,1,1,0,0,0,0
0.57125,0.80439443,0.80439443,0.80439443,-2.544723715,-2.544723715,-2.544723715,74.44653137,74.44653137,74.44653137,-1.597206875,-1.597206875,-1.597206875,1,1,1,0,0,0,0
0.5715,0.80439443,0.80439443,0.80439443,-2.544723715,-2.544723715,-2.544723715,74.44653137,74.44653137,74.44653137,-1.597206875,-1.597206875,-1.597206875,1,1,1,0,0,0,0
0.51825,4.78869476,4.78869476,4.78869476,-2.786289052,-2.786289052,-2.786289052,35.20991012,35.20991012,35.20991012,-1.562224893,-1.562224893,-1.562224893,0,1,1,1,0,0,1
0.5185,4.78869476,4.78869476,4.78869476,-2.786289052,-2.786289052,-2.786289052,35.20991012,35.20991012,35.20991012,-1.562224893,-1.562224893,-1.562224893,0,1,1,1,0,0,1
0.51875,5.035753132,5.035753132,5.035753132,-2.817211953,-2.817211953,-2.817211953,35.17917553,35.17917553,35.17917553,-1.566166141,-1.566166141,-1.566166141,0,1,1,1,0,0,1
0.519,5.035753132,5.035753132,5.035753132,-2.817211953,-2.817211953,-2.817211953,35.17917553,35.17917553,35.17917553,-1.566166141,-1.566166141,-1.566166141,0,1,1,1,0,0,1
0.51925,5.035753132,5.035753132,5.035753132,-2.817211953,-2.817211953,-2.817211953,35.17917553,35.17917553,35.17917553,-1.566166141,-1.566166141,-1.566166141,0,1,1,1,0,0,1
0.5195,5.035753132,5.035753132,5.035753132,-2.817211953,-2.817211953,-2.817211953,35.17917553,35.17917553,35.17917553,-1.566166141,-1.566166141,-1.566166141,0,1,1,1,0,0,1
0.51975,5.035753132,5.035753132,5.035753132,-2.817211953,-2.817211953,-2.817211953,35.17917553,35.17917553,35.17917553,-1.566166141,-1.566166141,-1.566166141,0,1,1,1,0,0,1
0.52,5.201903882,5.201903882,5.201903882,-2.858766777,-2.858766777,-2.858766777,35.12309667,35.12309667,35.12309667,-1.568460307,-1.568460307,-1.568460307,0,1,1,1,0,0,1
0.52025,5.201903882,5.201903882,5.201903882,-2.858766777,-2.858766777,-2.858766777,35.12309667,35.12309667,35.12309667,-1.568460307,-1.568460307,-1.568460307,0,1,1,1,0,0,1
0.5205,5.201903882,5.201903882,5.201903882,-2.858766777,-2.858766777,-2.858766777,35.12309667,35.12309667,35.12309667,-1.568460307,-1.568460307,-1.568460307,0,1,1,1,0,0,1
0.52075,5.201903882,5.201903882,5.201903882,-2.858766777,-2.858766777,-2.858766777,35.12309667,35.12309667,35.12309667,-1.568460307,-1.568460307,-1.568460307,0,1,1,1,0,0,1
0.521,5.281338918,5.281338918,5.281338918,-2.905358545,-2.905358545,-2.905358545,35.08823547,35.08823547,35.08823547,-1.569099522,-1.569099522,-1.569099522,0,1,1,1,0,0,1
0.52125,5.281338918,5.281338918,5.281338918,-2.905358545,-2.905358545,-2.905358545,35.08823547,35.08823547,35.08823547,-1.569099522,-1.569099522,-1.569099522,0,1,1,1,0,0,1
0.5215,5.281338918,5.281338918,5.281338918,-2.905358545,-2.905358545,-2.905358545,35.08823547,35.08823547,35.08823547,-1.569099522,-1.569099522,-1.569099522,0,1,1,1,0,0,1
0.52175,5.281338918,5.281338918,5.281338918,-2.905358545,-2.905358545,-2.905358545,35.08823547,35.08823547,35.08823547,-1.569099522,-1.569099522,-1.569099522,0,1,1,1,0,0,1
0.522,5.27357987,5.27357987,5.27357987,-2.951155746,-2.951155746,-2.951155746,34.9951877,34.9951877,34.9951877,-1.569582148,-1.569582148,-1.569582148,0,1,1,1,0,0,1
0.52225,5.27357987,5.27357987,5.27357987,-2.951155746,-2.951155746,-2.951155746,34.9951877,34.9951877,34.9951877,-1.569582148,-1.569582148,-1.569582148,0,1,1,1,0,0,1
0.5225,5.27357987,5.27357987,5.27357987,-2.951155746,-2.951155746,-2.951155746,34.9951877,34.9951877,34.9951877,-1.569582148,-1.569582148,-1.569582148,0,1,1,1,0,0,1
0.52275,5.27357987,5.27357987,5.27357987,-2.951155746,-2.951155746,-2.951155746,34.9951877,34.9951877,34.9951877,-1.569582148,-1.569582148,-1.569582148,0,1,1,1,0,0,1
0.523,5.188511516,5.188511516,5.188511516,-2.991673886,-2.991673886,-2.991673886,34.93902029,34.93902029,34.93902029,-1.569235011,-1.569235011,-1.569235011,0,1,1,1,0,0,1
0.52325,5.188511516,5.188511516,5.188511516,-2.991673886,-2.991673886,-2.991673886,34.93902029,34.93902029,34.93902029,-1.569235011,-1.569235011,-1.569235011,0,1,1,1,0,0,1
0.5235,5.188511516,5.188511516,5.188511516,-2.991673886,-2.991673886,-2.991673886,34.93902029,34.93902029,34.93902029,-1.569235011,-1.569235011,-1.569235011,0,1,1,1,0,0,1
0.52375,5.188511516,5.188511516,5.188511516,-2.991673886,-2.991673886,-2.991673886,34.93902029,34.93902029,34.93902029,-1.569235011,-1.569235011,-1.569235011,0,1,1,1,0,0,1
0.524,5.043328162,5.043328162,5.043328162,-3.022846204,-3.022846204,-3.022846204,34.88220919,34.88220919,34.88220919,-1.56810664,-1.56810664,-1.56810664,0,1,1,1,0,0,1
0.52425,5.043328162,5.043328162,5.043328162,-3.022846204,-3.022846204,-3.022846204,34.88220919,34.88220919,34.88220919,-1.56810664,-1.56810664,-1.56810664,0,1,1,1,0,0,1
0.5245,5.043328162,5.043328162,5.043328162,-3.022846204,-3.022846204,-3.022846204,34.88220919,34.88220919,34.88220919,-1.56810664,-1.56810664,-1.56810664,0,1,1,1,0,0,1
0.52475,5.043328162,5.043328162,5.043328162,-3.022846204,-3.022846204,-3.022846204,34.88220919,34.88220919,34.88220919,-1.56810664,-1.56810664,-1.56810664,0,1,1,1,0,0,1
0.525,4.861433287,4.861433287,4.861433287,-3.041244678,-3.041244678,-3.041244678,34.84879498,34.84879498,34.84879498,-1.566613126,-1.566613126,-1.566613126,0,1,1,1,0,0,1
0.52525,4.861433287,4.861433287,4.861433287,-3.041244678,-3.041244678,-3.041244678,34.84879498,34.84879498,34.84879498,-1.566613126,-1.566613126,-1.566613126,0,1,1,1,0,0,1
0.5255,4.861433287,4.861433287,4.861433287,-3.041244678,-3.041244678,-3.041244678,34.84879498,34.84879498,34.84879498,-1.566613126,-1.566613126,-1.566613126,0,1,1,1,0,0,1
0.52575,4.861433287,4.861433287,4.861433287,-3.041244678,-3.041244678,-3.041244678,34.84879498,34.84879498,34.84879498,-1.566613126,-1.566613126,-1.566613126,0,1,1,1,0,0,1
0.526,4.861433287,4.861433287,4.861433287,-3.041244678,-3.041244678,-3.041244678,34.84879498,34.84879498,34.84879498,-1.566613126,-1.566613126,-1.566613126,0,1,1,1,0,0,1
0.52625,4.670012422,4.670012422,4.670012422,-3.044568476,-3.044568476,-3.044568476,34.83861437,34.83861437,34.83861437,-1.564972532,-1.564972532,-1.564972532,0,1,1,1,0,0,1
0.5265,4.670012422,4.670012422,4.670012422,-3.044568476,-3.044568476,-3.044568476,34.83861437,34.83861437,34.83861437,-1.564972532,-1.564972532,-1.564972532,0,1,1,1,0,0,1
0.52675,4.670012422,4.670012422,4.670012422,-3.044568476,-3.044568476,-3.044568476,34.83861437,34.83861437,34.83861437,-1.564972532,-1.564972532,-1.564972532,0,1,1,1,0,0,1
0.527,4.670012422,4.670012422,4.670012422,-3.044568476,-3.044568476,-3.044568476,34.83861437,34.83861437,34.83861437,-1.564972532,-1.564972532,-1.564972532,0,1,1,1,0,0,1
0.52725,4.497652231,4.497652231,4.497652231,-3.032333093,-3.032333093,-3.032333093,34.85075249,34.85075249,34.85075249,-1.563400438,-1.563400438,-1.563400438,0,1,1,1,0,0,1
0.5275,4.497652231,4.497652231,4.497652231,-3.032333093,-3.032333093,-3.032333093,34.85075249,34.85075249,34.85075249,-1.563400438,-1.563400438,-1.563400438,0,1,1,1,0,0,1
0.52775,4.497652231,4.497652231,4.497652231,-3.032333093,-3.032333093,-3.032333093,34.85075249,34.85075249,34.85075249,-1.563400438,-1.563400438,-1.563400438,0,1,1,1,0,0,1
0.528,4.497652231,4.497652231,4.497652231,-3.032333093,-3.032333093,-3.032333093,34.85075249,34.85075249,34.85075249,-1.563400438,-1.563400438,-1.563400438,0,1,1,1,0,0,1
0.52825,4.369722985,4.369722985,4.369722985,-3.006708331,-3.006708331,-3.006708331,34.88029727,34.88029727,34.88029727,-1.562193535,-1.562193535,-1.562193535,0,1,1,1,0,0,1
0.5285,4.369722985,4.369722985,4.369722985,-3.006708331,-3.006708331,-3.006708331,34.88029727,34.88029727,34.88029727,-1.562193535,-1.562193535,-1.562193535,0,1,1,1,0,0,1
0.52875,4.369722985,4.369722985,4.369722985,-3.006708331,-3.006708331,-3.006708331,34.88029727,34.88029727,34.88029727,-1.562193535,-1.562193535,-1.562193535,0,1,1,1,0,0,1
0.529,4.369722985,4.369722985,4.369722985,-3.006708331,-3.006708331,-3.006708331,34.88029727,34.88029727,34.88029727,-1.562193535,-1.562193535,-1.562193535,0,1,1,1,0,0,1
0.52925,4.303542108,4.303542108,4.303542108,-2.972727675,-2.972727675,-2.972727675,34.92092726,34.92092726,34.92092726,-1.561455568,-1.561455568,-1.561455568,0,1,1,1,0,0,1
0.5295,4.303542108,4.303542108,4.303542108,-2.972727675,-2.972727675,-2.972727675,34.92092726,34.92092726,34.92092726,-1.561455568,-1.561455568,-1.561455568,0,1,1,1,0,0,1
0.52975,4.303542108,4.303542108,4.303542108,-2.972727675,-2.972727675,-2.972727675,34.92092726,34.92092726,34.92092726,-1.561455568,-1.561455568,-1.561455568,0,1,1,1,0,0,1
0.53,4.303542108,4.303542108,4.303542108,-2.972727675,-2.972727675,-2.972727675,34.92092726,34.92092726,34.92092726,-1.561455568,-1.561455568,-1.561455568,0,1,1,1,0,0,1
0.53025,4.304355642,4.304355642,4.304355642,-2.937292047,-2.937292047,-2.937292047,34.96558597,34.96558597,34.96558597,-1.561233819,-1.561233819,-1.561233819,0,1,1,1,0,0,1
0.5305,4.304355642,4.304355642,4.304355642,-2.937292047,-2.937292047,-2.937292047,34.96558597,34.96558597,34.96558597,-1.561233819,-1.561233819,-1.561233819,0,1,1,1,0,0,1
